customer_id,customer_name,age,gender,city,membership_type,join_date
CUST_5164,Customer_4164,61.0,Male,Chennai,Platinum,2022-03-06
CUST_5165,Customer_4165,51.0,Male,Hyderabad,Platinum,2023-03-17
CUST_5166,Customer_4166,66.0,Female,  chennai  ,Silver,2021-04-19
CUST_5167,Customer_4167,42.0,Other,Kolkata,Gold,2023-01-26
CUST_5168,Customer_4168,,Other,Chennai,Gold,2021-10-05
CUST_5169,Customer_4169,45.0,Male,Chennai,Silver,2022-10-29
CUST_5170,Customer_4170,32.0,Male,Chennai,Gold,2023-11-11
CUST_5171,Customer_4171,37.0,Other,Pune,Gold,2023-08-07
CUST_5172,Customer_4172,30.0,Male,Mumbai,Platinum,2021-09-07
CUST_5173,Customer_4173,37.0,Male,Bangalore,Gold,2022-07-13
CUST_5174,Customer_4174,60.0,Other,Pune,Gold,2021-10-11
CUST_5175,Customer_4175,48.0,Male,Hyderabad,Silver,2023-01-14
CUST_5176,Customer_4176,35.0,Other,Kolkata,Platinum,2022-11-12
CUST_5177,Customer_4177,58.0,Other,Mumbai,Gold,2023-09-20
CUST_5178,Customer_4178,65.0,Other,Delhi,Silver,2022-06-04
CUST_5179,Customer_4179,45.0,Male,Hyderabad,Gold,2023-01-11
CUST_5180,Customer_4180,64.0,Female,Pune,Platinum,2023-01-15
CUST_5181,Customer_4181,21.0,Female,Bangalore,Platinum,2022-03-21
CUST_5182,Customer_4182,41.0,Female,Delhi,Platinum,2022-02-21
CUST_5183,Customer_4183,61.0,Male,Hyderabad,Platinum,2022-06-15
CUST_5184,Customer_4184,62.0,Male,Kolkata,Platinum,2022-04-07
CUST_5185,Customer_4185,26.0,Male,Bangalore,Platinum,2024-03-11
CUST_5186,Customer_4186,64.0,Male,Chennai,Silver,2023-03-15
CUST_5187,Customer_4187,,Female,Bangalore,Platinum,2023-06-22
CUST_5188,Customer_4188,69.0,Other,Hyderabad,Gold,2021-04-26
CUST_5189,Customer_4189,49.0,Male,Bangalore,Gold,2024-02-05
CUST_5190,Customer_4190,49.0,Male,Pune,Gold,2021-02-01
CUST_5191,Customer_4191,56.0,Male,Hyderabad,Gold,2021-10-25
CUST_5192,Customer_4192,38.0,Other,Hyderabad,Platinum,2024-03-30
CUST_5193,Customer_4193,61.0,Female,Kolkata,Platinum,2023-02-21
CUST_5194,Customer_4194,59.0,Male,Bangalore,Silver,2023-09-12
CUST_5195,Customer_4195,56.0,Female,Bangalore,Platinum,2022-02-16
CUST_5196,Customer_4196,63.0,Male,Pune,Gold,2022-09-18
CUST_5197,Customer_4197,44.0,Female,Delhi,Silver,2022-02-27
CUST_5198,Customer_4198,64.0,Male,  chennai  ,Silver,2024-01-23
CUST_5199,Customer_4199,,Female,Mumbai,Silver,2022-06-27
CUST_5200,Customer_4200,25.0,Male,Hyderabad,Silver,2021-06-01
CUST_5201,Customer_4201,36.0,Male,Delhi,Platinum,2023-01-25
CUST_5202,Customer_4202,46.0,Female,Kolkata,Silver,2023-04-18
CUST_5203,Customer_4203,36.0,Female,  chennai  ,Platinum,2022-06-20
CUST_5204,Customer_4204,22.0,Other,  chennai  ,Silver,2021-08-06
CUST_5205,Customer_4205,39.0,Other,Hyderabad,Platinum,2024-01-29
CUST_5206,Customer_4206,52.0,Other,Pune,Platinum,2022-02-25
CUST_5207,Customer_4207,27.0,Other,Kolkata,Gold,2022-03-05
CUST_5208,Customer_4208,32.0,Female,Mumbai,Platinum,2021-11-11
CUST_5209,Customer_4209,19.0,Other,Delhi,Silver,2021-11-11
CUST_5210,Customer_4210,59.0,Male,Mumbai,Silver,2021-03-31
CUST_5211,Customer_4211,39.0,Female,Bangalore,Platinum,2022-03-15
CUST_5212,Customer_4212,65.0,Male,Pune,Platinum,2024-01-06
CUST_5213,Customer_4213,52.0,Other,Mumbai,Platinum,2022-07-24
CUST_5214,Customer_4214,56.0,Other,Pune,Platinum,2021-04-10
CUST_5215,Customer_4215,36.0,Other,Chennai,Gold,2023-06-10
CUST_5216,Customer_4216,64.0,Female,Chennai,Gold,2023-03-23
CUST_5217,Customer_4217,29.0,Male,Mumbai,Gold,2023-09-25
CUST_5218,Customer_4218,51.0,Male,Chennai,Gold,2021-09-02
CUST_5219,Customer_4219,62.0,Female,Mumbai,Gold,2021-02-21
CUST_5220,Customer_4220,,Other,Pune,Platinum,2021-06-11
CUST_5221,Customer_4221,68.0,Other,Kolkata,Gold,2021-05-02
CUST_5222,Customer_4222,24.0,Female,Kolkata,Gold,2023-10-11
CUST_5223,Customer_4223,41.0,Male,Mumbai,Platinum,2021-10-21
CUST_5224,Customer_4224,20.0,Male,Mumbai,Platinum,2021-09-03
CUST_5225,Customer_4225,23.0,Male,Chennai,Silver,2021-12-12
CUST_5226,Customer_4226,50.0,Male,Hyderabad,Silver,2024-04-06
CUST_5227,Customer_4227,51.0,Other,Mumbai,Silver,2022-08-24
CUST_5228,Customer_4228,50.0,Other,Mumbai,Gold,2022-08-24
CUST_5229,Customer_4229,46.0,Female,Bangalore,Platinum,2021-02-05
CUST_5230,Customer_4230,40.0,Female,Bangalore,Silver,2023-11-06
CUST_5231,Customer_4231,21.0,Female,Delhi,Silver,2021-07-25
CUST_5232,Customer_4232,22.0,Other,Chennai,Gold,2022-11-05
CUST_5233,Customer_4233,51.0,Other,Hyderabad,Silver,2023-05-31
CUST_5234,Customer_4234,33.0,Other,  chennai  ,Platinum,2022-12-13
CUST_5235,Customer_4235,57.0,Female,Mumbai,Platinum,2023-09-14
CUST_5236,Customer_4236,64.0,Other,Kolkata,Silver,2022-02-27
CUST_5237,Customer_4237,60.0,Male,Mumbai,Platinum,2023-08-18
CUST_5238,Customer_4238,59.0,Other,Chennai,Silver,2021-07-24
CUST_5239,Customer_4239,20.0,Male,Delhi,Silver,2021-06-06
CUST_5240,Customer_4240,60.0,Male,Delhi,Platinum,2023-04-11
CUST_5241,Customer_4241,66.0,Male,Bangalore,Platinum,2021-10-26
CUST_5242,Customer_4242,59.0,Other,Kolkata,Gold,2021-01-19
CUST_5243,Customer_4243,66.0,Female,Chennai,Gold,2021-05-18
CUST_5244,Customer_4244,31.0,Male,Delhi,Silver,2022-12-01
CUST_5245,Customer_4245,50.0,Male,Delhi,Platinum,2021-02-12
CUST_5246,Customer_4246,45.0,Other,Kolkata,Silver,2021-10-31
CUST_5247,Customer_4247,58.0,Other,Hyderabad,Gold,2021-10-23
CUST_5248,Customer_4248,32.0,Male,Bangalore,Silver,2022-09-17
CUST_5249,Customer_4249,21.0,Female,Bangalore,Platinum,2022-01-04
CUST_5250,Customer_4250,37.0,Other,Bangalore,Platinum,2024-02-27
CUST_5251,Customer_4251,42.0,Male,Pune,Gold,2022-01-11
CUST_5252,Customer_4252,52.0,Female,Delhi,Silver,2024-01-17
CUST_5253,Customer_4253,69.0,Other,Mumbai,Silver,2023-08-22
CUST_5254,Customer_4254,56.0,Female,Pune,Platinum,2021-08-04
CUST_5255,Customer_4255,39.0,,Delhi,Gold,2023-05-02
CUST_5256,Customer_4256,52.0,Female,Delhi,Platinum,2024-02-05
CUST_5257,Customer_4257,64.0,Male,Kolkata,Platinum,2022-04-28
CUST_5258,Customer_4258,,Other,Chennai,Gold,2023-11-14
CUST_5259,Customer_4259,27.0,Male,Kolkata,Platinum,2023-12-04
CUST_5260,Customer_4260,33.0,Male,Bangalore,Silver,2022-01-21
CUST_5261,Customer_4261,66.0,Other,Bangalore,Silver,2023-07-08
CUST_5262,Customer_4262,40.0,Male,Kolkata,Silver,2022-04-26
CUST_5263,Customer_4263,36.0,Female,Hyderabad,Platinum,2021-03-19
CUST_5264,Customer_4264,18.0,Other,Bangalore,Gold,2021-11-14
CUST_5265,Customer_4265,18.0,Female,Delhi,Gold,2021-05-23
CUST_5266,Customer_4266,63.0,,Chennai,Gold,2022-05-31
CUST_5267,Customer_4267,43.0,Male,Hyderabad,Gold,2021-11-21
CUST_5268,Customer_4268,51.0,Female,Delhi,Gold,2022-05-01
CUST_5269,Customer_4269,19.0,Other,Delhi,Platinum,2024-02-06
CUST_5270,Customer_4270,45.0,Female,Pune,Gold,2022-05-02
CUST_5271,Customer_4271,37.0,Other,Hyderabad,Silver,2022-01-05
CUST_5272,Customer_4272,59.0,Other,Pune,Platinum,2022-09-22
CUST_5273,Customer_4273,64.0,Female,Delhi,Silver,2023-07-01
CUST_5274,Customer_4274,44.0,Female,Delhi,Gold,2022-01-28
CUST_5275,Customer_4275,45.0,Female,Pune,Gold,2021-04-29
CUST_5276,Customer_4276,48.0,Female,BANGALORE,Silver,2021-12-20
CUST_5277,Customer_4277,64.0,Other,Chennai,Silver,2023-02-05
CUST_5278,Customer_4278,24.0,Female,Pune,Platinum,2023-08-15
CUST_5279,Customer_4279,25.0,Female,Chennai,Gold,2023-12-24
CUST_5280,Customer_4280,49.0,Female,Bangalore,Gold,2021-09-15
CUST_5281,Customer_4281,28.0,Female,Hyderabad,Gold,2023-10-27
CUST_5282,Customer_4282,65.0,Female,Chennai,Silver,2021-01-17
CUST_5283,Customer_4283,43.0,Female,Delhi,Gold,2021-10-09
CUST_5284,Customer_4284,42.0,Male,  chennai  ,Platinum,2022-07-07
CUST_5285,Customer_4285,24.0,Male,Hyderabad,Platinum,2022-03-18
CUST_5286,Customer_4286,37.0,Other,Chennai,Silver,2022-01-01
CUST_5287,Customer_4287,58.0,Female,Chennai,Silver,2021-12-21
CUST_5288,Customer_4288,68.0,Female,  chennai  ,Platinum,2023-03-27
CUST_5289,Customer_4289,47.0,Other,Chennai,Silver,2023-09-25
CUST_5290,Customer_4290,18.0,Female,Pune,Silver,2021-08-20
CUST_5291,Customer_4291,35.0,Female,Hyderabad,Gold,2024-01-19
CUST_5292,Customer_4292,25.0,Female,Hyderabad,Platinum,2024-03-19
CUST_5293,Customer_4293,46.0,Male,Delhi,Gold,2022-01-24
CUST_5294,Customer_4294,57.0,Female,Kolkata,Platinum,2022-01-09
CUST_5295,Customer_4295,39.0,Male,Hyderabad,Gold,2021-07-11
CUST_5296,Customer_4296,49.0,Female,Kolkata,Platinum,2021-05-15
CUST_5297,Customer_4297,57.0,Female,Mumbai,Platinum,2021-06-28
CUST_5298,Customer_4298,31.0,Other,Chennai,Platinum,2021-08-10
CUST_5299,Customer_4299,19.0,Other,Kolkata,Silver,2022-07-05
CUST_5300,Customer_4300,52.0,Female,Delhi,Gold,2022-07-10
CUST_5301,Customer_4301,24.0,Female,Kolkata,Silver,2023-03-20
CUST_5302,Customer_4302,20.0,Female,Bangalore,Silver,2021-06-06
CUST_5303,Customer_4303,32.0,Male,Kolkata,Platinum,2021-01-03
CUST_5304,Customer_4304,60.0,Female,Kolkata,Platinum,2021-07-20
CUST_5305,Customer_4305,51.0,Other,Mumbai,Silver,2021-12-11
CUST_5306,Customer_4306,39.0,Male,Hyderabad,Silver,2022-02-20
CUST_5307,Customer_4307,35.0,Female,Bangalore,Silver,2021-04-07
CUST_5308,Customer_4308,63.0,Male,Kolkata,Platinum,2022-09-13
CUST_5309,Customer_4309,35.0,Male,Bangalore,Platinum,2023-01-10
CUST_5310,Customer_4310,51.0,Male,Bangalore,Platinum,2022-06-25
CUST_5311,Customer_4311,53.0,Male,Bangalore,Gold,2023-05-29
CUST_5312,Customer_4312,63.0,Female,Delhi,Silver,2024-02-07
CUST_5313,Customer_4313,56.0,Other,Delhi,Silver,2022-06-07
CUST_5314,Customer_4314,64.0,Male,Bangalore,Gold,2023-08-13
CUST_5315,Customer_4315,55.0,Other,Mumbai,Silver,2021-04-05
CUST_5316,Customer_4316,54.0,Male,Chennai,Silver,2021-05-12
CUST_5317,Customer_4317,69.0,Other,Pune,Silver,2022-08-28
CUST_5318,Customer_4318,35.0,Male,Chennai,Gold,2022-07-20
CUST_5319,Customer_4319,60.0,Male,Delhi,Gold,2021-09-15
CUST_5320,Customer_4320,57.0,Female,  chennai  ,Silver,2023-04-26
CUST_5321,Customer_4321,46.0,,Mumbai,Platinum,2021-10-31
CUST_5322,Customer_4322,29.0,Male,  chennai  ,Silver,2022-05-16
CUST_5323,Customer_4323,35.0,Other,Delhi,Silver,2022-08-03
CUST_5324,Customer_4324,48.0,Female,Mumbai,Platinum,2021-07-09
CUST_5325,Customer_4325,32.0,Female,Mumbai,Silver,2021-12-05
CUST_5326,Customer_4326,57.0,Female,Chennai,Silver,2021-01-19
CUST_5327,Customer_4327,47.0,Female,Mumbai,Gold,2022-02-19
CUST_5328,Customer_4328,,Male,Mumbai,Silver,2021-03-03
CUST_5329,Customer_4329,45.0,Other,Kolkata,Platinum,2023-06-30
CUST_5330,Customer_4330,32.0,Female,Bangalore,Gold,2021-03-08
CUST_5331,Customer_4331,60.0,Female,Kolkata,Gold,2022-12-24
CUST_5332,Customer_4332,50.0,Other,Chennai,Platinum,2023-05-04
CUST_5333,Customer_4333,19.0,Female,Chennai,Platinum,2021-06-24
CUST_5334,Customer_4334,25.0,Other,Bangalore,Gold,2022-06-03
CUST_5335,Customer_4335,65.0,Male,Chennai,Silver,2023-08-22
CUST_5336,Customer_4336,50.0,Female,Hyderabad,Silver,2023-06-16
CUST_5337,Customer_4337,52.0,Other,Pune,Gold,2021-08-21
CUST_5338,Customer_4338,35.0,Female,Hyderabad,Silver,2022-12-12
CUST_5339,Customer_4339,43.0,Male,Delhi,Gold,2022-06-18
CUST_5340,Customer_4340,65.0,Other,  chennai  ,Platinum,2023-01-11
CUST_5341,Customer_4341,38.0,Other,Chennai,Silver,2023-04-05
CUST_5342,Customer_4342,45.0,Other,Chennai,Silver,2021-05-05
CUST_5343,Customer_4343,37.0,Female,Hyderabad,Gold,2022-11-29
CUST_5344,Customer_4344,69.0,Other,Delhi,Gold,2023-11-28
CUST_5345,Customer_4345,62.0,Other,Kolkata,Silver,2021-09-05
CUST_5346,Customer_4346,37.0,Other,Delhi,Silver,2021-05-21
CUST_5347,Customer_4347,21.0,Male,Hyderabad,Silver,2021-04-07
CUST_5348,Customer_4348,53.0,Other,Hyderabad,Platinum,2023-10-09
CUST_5349,Customer_4349,51.0,Other,Pune,Silver,2022-04-20
CUST_5350,Customer_4350,62.0,Other,Bangalore,Silver,2023-03-27
CUST_5351,Customer_4351,30.0,Male,  chennai  ,Gold,2023-03-19
CUST_5352,Customer_4352,48.0,Other,Delhi,Platinum,2023-03-09
CUST_5353,Customer_4353,69.0,Female,Bangalore,Gold,2022-06-19
CUST_5354,Customer_4354,56.0,Other,Hyderabad,Silver,2021-09-22
CUST_5355,Customer_4355,24.0,Female,Kolkata,Platinum,2022-11-03
CUST_5356,Customer_4356,34.0,Male,Bangalore,Silver,2021-11-01
CUST_5357,Customer_4357,59.0,Male,Bangalore,Platinum,2022-03-05
CUST_5358,Customer_4358,29.0,Other,BANGALORE,Platinum,2023-02-23
CUST_5359,Customer_4359,47.0,Other,Delhi,Platinum,2023-03-04
CUST_5360,Customer_4360,65.0,Male,Hyderabad,Platinum,2021-02-06
CUST_5361,Customer_4361,51.0,Male,Mumbai,Platinum,2021-10-28
CUST_5362,Customer_4362,39.0,Male,Pune,Platinum,2021-05-16
CUST_5363,Customer_4363,38.0,Female,Mumbai,Gold,2022-05-03
CUST_5364,Customer_4364,26.0,Female,Kolkata,Gold,2021-06-24
CUST_5365,Customer_4365,29.0,Other,Mumbai,Silver,2023-03-15
CUST_5366,Customer_4366,34.0,Female,Hyderabad,Platinum,2022-09-22
CUST_5367,Customer_4367,33.0,,Bangalore,Platinum,2023-09-12
CUST_5368,Customer_4368,,Other,Hyderabad,Gold,2021-12-04
CUST_5369,Customer_4369,,Female,Delhi,Silver,2021-12-25
CUST_5370,Customer_4370,45.0,Other,Pune,Silver,2021-09-14
CUST_5371,Customer_4371,34.0,Female,Kolkata,Gold,2023-10-15
CUST_5372,Customer_4372,39.0,Other,Pune,Gold,2021-07-22
CUST_5373,Customer_4373,52.0,Male,Pune,Platinum,2022-10-17
CUST_5374,Customer_4374,66.0,Male,Kolkata,Gold,2021-09-12
CUST_5375,Customer_4375,32.0,Male,Delhi,Platinum,2024-01-25
CUST_5376,Customer_4376,36.0,,Bangalore,Silver,2021-05-11
CUST_5377,Customer_4377,64.0,Other,Hyderabad,Platinum,2022-09-19
CUST_5378,Customer_4378,67.0,Other,Bangalore,Gold,2021-10-15
CUST_5379,Customer_4379,43.0,Other,Bangalore,Platinum,2022-10-22
CUST_5380,Customer_4380,61.0,Female,Hyderabad,Platinum,2021-02-25
CUST_5381,Customer_4381,61.0,Male,Delhi,Gold,2021-11-30
CUST_5382,Customer_4382,52.0,Male,Hyderabad,Platinum,2023-03-21
CUST_5383,Customer_4383,60.0,Other,Pune,Silver,2023-04-21
CUST_5384,Customer_4384,40.0,Other,Delhi,Platinum,2022-11-18
CUST_5385,Customer_4385,27.0,Female,Chennai,Gold,2022-10-26
CUST_5386,Customer_4386,39.0,Other,Chennai,Gold,2023-03-20
CUST_5387,Customer_4387,64.0,Other,Chennai,Gold,2021-01-04
CUST_5388,Customer_4388,28.0,Female,Pune,Platinum,2022-03-11
CUST_5389,Customer_4389,43.0,Other,Kolkata,Silver,2023-09-11
CUST_5390,Customer_4390,18.0,Male,Kolkata,Gold,2023-02-21
CUST_5391,Customer_4391,69.0,Female,Mumbai,Gold,2024-04-02
CUST_5392,Customer_4392,,Male,Delhi,Silver,2023-09-22
CUST_5393,Customer_4393,38.0,Other,Delhi,Gold,2021-02-17
CUST_5394,Customer_4394,25.0,Other,Hyderabad,Platinum,2022-08-24
CUST_5395,Customer_4395,37.0,Female,Delhi,Gold,2023-04-08
CUST_5396,Customer_4396,62.0,Female,BANGALORE,Gold,2024-03-25
CUST_5397,Customer_4397,34.0,Female,Mumbai,Platinum,2022-11-24
CUST_5398,Customer_4398,32.0,Female,Hyderabad,Silver,2023-10-30
CUST_5399,Customer_4399,38.0,Other,Chennai,Silver,2021-06-01
CUST_5400,Customer_4400,18.0,Other,Hyderabad,Gold,2022-10-22
CUST_5401,Customer_4401,20.0,Male,Hyderabad,Platinum,2023-08-23
CUST_5402,Customer_4402,48.0,Male,Hyderabad,Platinum,2021-01-27
CUST_5403,Customer_4403,,Female,Delhi,Silver,2023-09-15
CUST_5404,Customer_4404,38.0,Other,Bangalore,Silver,2022-09-05
CUST_5405,Customer_4405,40.0,Female,Bangalore,Silver,2021-03-24
CUST_5406,Customer_4406,34.0,Female,Pune,Platinum,2023-12-14
CUST_5407,Customer_4407,39.0,Female,Bangalore,Platinum,2024-03-12
CUST_5408,Customer_4408,39.0,Female,Pune,Platinum,2021-04-07
CUST_5409,Customer_4409,53.0,Female,  chennai  ,Gold,2023-05-21
CUST_5410,Customer_4410,25.0,Other,Chennai,Gold,2021-08-17
CUST_5411,Customer_4411,64.0,Male,Bangalore,Silver,2023-10-16
CUST_5412,Customer_4412,25.0,Female,Bangalore,Silver,2024-04-09
CUST_5413,Customer_4413,31.0,Other,Kolkata,Gold,2023-04-12
CUST_5414,Customer_4414,55.0,Female,Kolkata,Gold,2022-05-29
CUST_5415,Customer_4415,41.0,Other,Mumbai,Gold,2022-05-12
CUST_5416,Customer_4416,,Male,Kolkata,Gold,2022-04-04
CUST_5417,Customer_4417,32.0,Male,Pune,Silver,2023-11-23
CUST_5418,Customer_4418,37.0,Other,Pune,Gold,2023-02-16
CUST_5419,Customer_4419,44.0,Female,Mumbai,Gold,2023-10-09
CUST_5420,Customer_4420,45.0,Male,Chennai,Platinum,2021-02-23
CUST_5421,Customer_4421,39.0,Female,Hyderabad,Silver,2021-11-27
CUST_5422,Customer_4422,48.0,Female,Hyderabad,Silver,2021-04-07
CUST_5423,Customer_4423,26.0,Other,Mumbai,Platinum,2022-05-20
CUST_5424,Customer_4424,40.0,Female,Mumbai,Silver,2021-05-28
CUST_5425,Customer_4425,22.0,Other,Chennai,Silver,2022-06-01
CUST_5426,Customer_4426,62.0,Other,Chennai,Gold,2021-10-07
CUST_5427,Customer_4427,56.0,Other,Delhi,Gold,2022-02-20
CUST_5428,Customer_4428,34.0,Male,Hyderabad,Silver,2024-02-04
CUST_5429,Customer_4429,57.0,Female,Delhi,Platinum,2022-07-10
CUST_5430,Customer_4430,22.0,Other,Bangalore,Platinum,2021-07-25
CUST_5431,Customer_4431,24.0,Other,Pune,Silver,2023-09-29
CUST_5432,Customer_4432,25.0,Female,Pune,Silver,2021-04-28
CUST_5433,Customer_4433,24.0,Male,Chennai,Silver,2022-04-25
CUST_5434,Customer_4434,39.0,Other,Hyderabad,Silver,2023-05-03
CUST_5435,Customer_4435,61.0,Other,Hyderabad,Gold,2021-08-16
CUST_5436,Customer_4436,55.0,Other,Delhi,Gold,2024-02-15
CUST_5437,Customer_4437,38.0,Other,Mumbai,Silver,2022-10-16
CUST_5438,Customer_4438,21.0,Female,Mumbai,Platinum,2022-06-25
CUST_5439,Customer_4439,49.0,Other,Chennai,Gold,2023-11-15
CUST_5440,Customer_4440,46.0,Male,Kolkata,Silver,2021-03-28
CUST_5441,Customer_4441,47.0,Female,Pune,Platinum,2022-09-04
CUST_5442,Customer_4442,20.0,Male,Mumbai,Gold,2023-08-11
CUST_5443,Customer_4443,22.0,Female,Bangalore,Gold,2023-10-05
CUST_5444,Customer_4444,36.0,Female,Hyderabad,Silver,2021-06-27
CUST_5445,Customer_4445,25.0,Female,Mumbai,Platinum,2021-05-20
CUST_5446,Customer_4446,54.0,Male,Chennai,Silver,2024-01-11
CUST_5447,Customer_4447,48.0,Male,Bangalore,Gold,2022-03-08
CUST_5448,Customer_4448,44.0,Other,Pune,Platinum,2023-08-04
CUST_5449,Customer_4449,30.0,Male,Pune,Gold,2022-06-15
CUST_5450,Customer_4450,59.0,Other,Delhi,Silver,2022-01-03
CUST_5451,Customer_4451,23.0,Female,Delhi,Silver,2023-02-06
CUST_5452,Customer_4452,18.0,Other,Bangalore,Gold,2021-02-22
CUST_5453,Customer_4453,47.0,Male,  chennai  ,Silver,2022-07-01
CUST_5454,Customer_4454,28.0,Female,Kolkata,Silver,2022-10-29
CUST_5455,Customer_4455,69.0,Female,  chennai  ,Gold,2023-01-12
CUST_5456,Customer_4456,58.0,Other,Hyderabad,Platinum,2023-12-11
CUST_5457,Customer_4457,48.0,,Pune,Gold,2023-07-04
CUST_5458,Customer_4458,33.0,Male,Pune,Gold,2021-02-12
CUST_5459,Customer_4459,32.0,Female,Hyderabad,Platinum,2022-06-11
CUST_5460,Customer_4460,22.0,Other,Pune,Silver,2022-10-18
CUST_5461,Customer_4461,32.0,Female,Pune,Platinum,2023-05-17
CUST_5462,Customer_4462,18.0,Male,Pune,Gold,2023-12-29
CUST_5463,Customer_4463,32.0,Female,Chennai,Platinum,2021-03-26
CUST_5464,Customer_4464,53.0,Other,Chennai,Silver,2024-04-07
CUST_5465,Customer_4465,65.0,Male,Kolkata,Platinum,2023-09-12
CUST_5466,Customer_4466,56.0,Male,Hyderabad,Platinum,2021-01-30
CUST_5467,Customer_4467,25.0,Female,Chennai,Gold,2024-03-16
CUST_5468,Customer_4468,39.0,,Bangalore,Platinum,2021-03-29
CUST_5469,Customer_4469,44.0,Female,Chennai,Gold,2023-04-08
CUST_5470,Customer_4470,51.0,Female,Pune,Silver,2022-08-14
CUST_5471,Customer_4471,47.0,Female,Hyderabad,Platinum,2023-11-14
CUST_5472,Customer_4472,29.0,Other,Kolkata,Platinum,2021-06-26
CUST_5473,Customer_4473,19.0,Female,Mumbai,Gold,2023-02-21
CUST_5474,Customer_4474,63.0,Female,Kolkata,Gold,2022-11-19
CUST_5475,Customer_4475,68.0,Male,Chennai,Silver,2022-08-15
CUST_5476,Customer_4476,69.0,Male,Delhi,Gold,2023-01-20
CUST_5477,Customer_4477,55.0,Male,Bangalore,Gold,2023-03-20
CUST_5478,Customer_4478,39.0,Other,Kolkata,Silver,2023-03-14
CUST_5479,Customer_4479,68.0,Female,Bangalore,Gold,2022-03-24
CUST_5480,Customer_4480,34.0,Female,Bangalore,Gold,2021-02-23
CUST_5481,Customer_4481,52.0,Male,Delhi,Gold,2021-06-14
CUST_5482,Customer_4482,69.0,Female,Delhi,Gold,2022-03-12
CUST_5483,Customer_4483,59.0,Other,Bangalore,Silver,2024-03-05
CUST_5484,Customer_4484,62.0,Female,Bangalore,Silver,2022-04-22
CUST_5485,Customer_4485,69.0,Male,Bangalore,Gold,2022-12-25
CUST_5486,Customer_4486,40.0,Other,Chennai,Platinum,2023-01-23
CUST_5487,Customer_4487,46.0,Female,Pune,Silver,2024-02-12
CUST_5488,Customer_4488,46.0,Female,Delhi,Platinum,2021-12-23
CUST_5489,Customer_4489,67.0,Female,Hyderabad,Gold,2022-02-27
CUST_5490,Customer_4490,36.0,Other,Kolkata,Gold,2021-11-13
CUST_5491,Customer_4491,34.0,Female,Pune,Silver,2022-12-04
CUST_5492,Customer_4492,25.0,Male,Chennai,Platinum,2023-08-24
CUST_5493,Customer_4493,67.0,Male,Hyderabad,Silver,2022-07-01
CUST_5494,Customer_4494,24.0,Male,Chennai,Silver,2023-05-09
CUST_5495,Customer_4495,28.0,Male,Chennai,Silver,2021-02-11
CUST_5496,Customer_4496,20.0,Other,Hyderabad,Gold,2024-01-17
CUST_5497,Customer_4497,19.0,Male,Bangalore,Platinum,2024-03-24
CUST_5498,Customer_4498,36.0,Male,Pune,Gold,2021-10-21
CUST_5499,Customer_4499,45.0,Male,  chennai  ,Gold,2023-02-09
CUST_5500,Customer_4500,45.0,,Mumbai,Gold,2021-02-28
CUST_5501,Customer_4501,42.0,Other,Delhi,Silver,2022-06-03
CUST_5502,Customer_4502,28.0,Female,Mumbai,Gold,2021-07-15
CUST_5503,Customer_4503,57.0,Male,Pune,Gold,2023-05-26
CUST_5504,Customer_4504,60.0,Female,Chennai,Gold,2022-03-11
CUST_5505,Customer_4505,19.0,Other,Hyderabad,Gold,2023-05-12
CUST_5506,Customer_4506,29.0,Female,Bangalore,Gold,2023-04-28
CUST_5507,Customer_4507,58.0,Other,Pune,Gold,2022-04-26
CUST_5508,Customer_4508,55.0,Female,Bangalore,Platinum,2023-10-05
CUST_5509,Customer_4509,29.0,Male,Kolkata,Silver,2021-10-10
CUST_5510,Customer_4510,67.0,Other,Kolkata,Gold,2022-08-20
CUST_5511,Customer_4511,42.0,Other,Mumbai,Silver,2021-08-07
CUST_5512,Customer_4512,54.0,Other,Kolkata,Platinum,2023-09-19
CUST_5513,Customer_4513,48.0,Male,  chennai  ,Platinum,2023-06-20
CUST_5514,Customer_4514,34.0,Male,Chennai,Silver,2023-04-07
CUST_5515,Customer_4515,65.0,Other,Delhi,Platinum,2021-10-17
CUST_5516,Customer_4516,29.0,Other,Chennai,Gold,2022-07-18
CUST_5517,Customer_4517,47.0,Male,Pune,Platinum,2022-05-17
CUST_5518,Customer_4518,19.0,,Bangalore,Gold,2022-01-25
CUST_5519,Customer_4519,33.0,Male,Pune,Silver,2022-10-16
CUST_5520,Customer_4520,18.0,Male,Kolkata,Silver,2023-12-19
CUST_5521,Customer_4521,69.0,Male,  chennai  ,Silver,2023-12-17
CUST_5522,Customer_4522,51.0,Male,Mumbai,Silver,2023-11-27
CUST_5523,Customer_4523,62.0,Female,Bangalore,Silver,2022-04-12
CUST_5524,Customer_4524,65.0,Male,Kolkata,Silver,2023-03-11
CUST_5525,Customer_4525,18.0,Male,Chennai,Gold,2021-05-06
CUST_5526,Customer_4526,68.0,Other,Delhi,Silver,2023-12-12
CUST_5527,Customer_4527,53.0,Other,Hyderabad,Platinum,2023-05-03
CUST_5528,Customer_4528,69.0,Female,Delhi,Gold,2022-09-05
CUST_5529,Customer_4529,20.0,Male,  chennai  ,Gold,2022-02-18
CUST_5530,Customer_4530,51.0,Other,Chennai,Gold,2021-11-12
CUST_5531,Customer_4531,29.0,,Bangalore,Gold,2021-05-26
CUST_5532,Customer_4532,62.0,Female,Kolkata,Silver,2021-07-24
